BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,AgeGroup,MaritalStatus,YearlyIncome,IncomeGroup,Gender,TotalChildren,ParentalStatus,NumberChildrenAtHome,Education,Occupation,EducationSegment,HomeOwnerFlag,NumberCarsOwned,OwnsAcar
9390,37.47,2004-05-24 00:00:00.000,1962-11-02 00:00:00.000,56-65,M,25001-50000,Low Income,M,4,TRUE,3,High School,Skilled Manual,Least Educated,1,2,TRUE
9391,2260.00,2001-08-14 00:00:00.000,1970-06-16 00:00:00.000,46-55,M,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
9392,543.99,2003-12-20 00:00:00.000,1965-12-02 00:00:00.000,56-65,S,0-25000,Least Income,M,2,TRUE,2,High School,Manual,Least Educated,1,0,FALSE
9393,1666.00,2002-02-19 00:00:00.000,1960-11-27 00:00:00.000,56-65,M,50001-75000,Medium Income,M,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
9394,2261.9775,2002-12-03 00:00:00.000,1956-09-21 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
9395,1617.92,2003-10-18 00:00:00.000,1967-03-27 00:00:00.000,56-65,S,25001-50000,Low Income,F,2,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
9396,-34.99,2003-08-21 00:00:00.000,1963-05-23 00:00:00.000,56-65,M,50001-75000,Medium Income,M,3,TRUE,2,"Bachelors ",Professional,Educated,1,2,TRUE
9397,-30.00,2004-05-26 00:00:00.000,1959-03-17 00:00:00.000,56-65,M,50001-75000,Medium Income,F,4,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
9398,1552.64,2002-03-30 00:00:00.000,1965-04-24 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,1,TRUE,2,Graduate Degree,Management,"Highly Educated ",1,1,TRUE
9399,-126.73,2004-01-26 00:00:00.000,1956-01-01 00:00:00.000,66+,M,50001-75000,Medium Income,M,2,TRUE,0,High School,Professional,Least Educated,1,2,TRUE
9400,118.45,2003-09-12 00:00:00.000,1963-02-19 00:00:00.000,56-65,S,50001-75000,Medium Income,F,3,TRUE,2,Graduate Degree,Professional,"Highly Educated ",0,0,FALSE
9401,1712.68,2004-01-29 00:00:00.000,1980-04-05 00:00:00.000,36-45,S,25001-50000,Low Income,F,0,FALSE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
9402,565.99,2004-01-24 00:00:00.000,1972-01-22 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,High School,Manual,Least Educated,0,1,TRUE
9403,-151.72,2004-03-21 00:00:00.000,1960-09-24 00:00:00.000,56-65,S,75001-100000,High Income,F,4,TRUE,3,High School,Professional,Least Educated,0,2,TRUE
9404,54.98,2004-03-02 00:00:00.000,1948-05-13 00:00:00.000,66+,S,greater than 100000,Highest Income,M,4,TRUE,5,High School,Management,Least Educated,1,3,TRUE
9405,1651.00,2003-11-26 00:00:00.000,1963-10-19 00:00:00.000,56-65,M,50001-75000,Medium Income,F,3,TRUE,2,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
9406,337.50,2002-09-10 00:00:00.000,1962-05-10 00:00:00.000,56-65,M,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
9407,32.71,2003-08-30 00:00:00.000,1943-03-15 00:00:00.000,66+,M,greater than 100000,Highest Income,F,2,TRUE,4,Graduate Degree,Management,"Highly Educated ",1,3,TRUE
9408,2320.94,2003-07-01 00:00:00.000,1960-03-05 00:00:00.000,56-65,S,25001-50000,Low Income,M,3,TRUE,0,Graduate Degree,Clerical,"Highly Educated ",0,0,FALSE
9409,-69.99,2003-08-13 00:00:00.000,1950-05-24 00:00:00.000,66+,M,25001-50000,Low Income,M,3,TRUE,0,Partial College,Clerical,Least Educated,0,2,TRUE
9410,-34.99,2004-01-28 00:00:00.000,1955-08-14 00:00:00.000,66+,S,0-25000,Least Income,F,3,TRUE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
9411,540.00,2003-08-23 00:00:00.000,1962-02-02 00:00:00.000,56-65,M,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
9412,45.50,2004-06-05 00:00:00.000,1946-10-23 00:00:00.000,66+,M,50001-75000,Medium Income,F,4,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
9413,22.70,2003-10-10 00:00:00.000,1942-12-05 00:00:00.000,66+,M,0-25000,Least Income,M,3,TRUE,0,Partial College,Manual,Least Educated,1,1,TRUE
9414,-39.01,2003-12-11 00:00:00.000,1941-06-01 00:00:00.000,66+,S,50001-75000,Medium Income,F,5,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
9415,1099.48,2003-08-24 00:00:00.000,1970-10-13 00:00:00.000,46-55,M,25001-50000,Low Income,F,1,TRUE,1,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
9416,2435.40,2001-12-19 00:00:00.000,1957-11-23 00:00:00.000,66+,S,50001-75000,Medium Income,M,2,TRUE,0,High School,Professional,Least Educated,0,2,TRUE
9417,30.99,2003-11-17 00:00:00.000,1957-05-17 00:00:00.000,66+,M,greater than 100000,Highest Income,M,2,TRUE,4,Partial College,Professional,Least Educated,0,3,TRUE
9418,5.00,2003-11-26 00:00:00.000,1973-11-16 00:00:00.000,46-55,S,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Management,Educated,0,1,TRUE
9419,30.01,2004-07-03 00:00:00.000,1968-04-25 00:00:00.000,56-65,M,75001-100000,High Income,M,5,TRUE,5,"Bachelors ",Professional,Educated,1,4,TRUE
9420,707.36,2004-01-18 00:00:00.000,1950-11-27 00:00:00.000,66+,M,0-25000,Least Income,M,2,TRUE,1,Partial High School,Clerical,Least Educated,1,2,TRUE
9421,543.99,2004-04-03 00:00:00.000,1973-08-03 00:00:00.000,46-55,M,50001-75000,Medium Income,F,0,FALSE,0,Partial College,Professional,Least Educated,1,2,TRUE
9422,-49.99,2003-09-23 00:00:00.000,1946-09-25 00:00:00.000,66+,S,75001-100000,High Income,M,5,TRUE,0,Partial College,Professional,Least Educated,0,2,TRUE
9423,4704.06,2002-07-05 00:00:00.000,1952-06-07 00:00:00.000,66+,M,50001-75000,Medium Income,F,5,TRUE,2,Partial High School,Skilled Manual,Least Educated,1,2,TRUE
9424,1665.9975,2003-01-06 00:00:00.000,1969-07-10 00:00:00.000,46-55,S,75001-100000,High Income,M,1,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,0,FALSE
9425,0.50,2004-01-18 00:00:00.000,1947-10-26 00:00:00.000,66+,S,25001-50000,Low Income,F,4,TRUE,0,High School,Professional,Least Educated,1,2,TRUE
9426,-14.00,2004-06-18 00:00:00.000,1967-09-07 00:00:00.000,56-65,S,50001-75000,Medium Income,F,2,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
9427,-1120.4875,2003-06-25 00:00:00.000,1964-10-14 00:00:00.000,56-65,S,50001-75000,Medium Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,1,1,TRUE
9428,2.70,2004-06-17 00:00:00.000,1957-11-23 00:00:00.000,66+,M,75001-100000,High Income,F,2,TRUE,0,Partial College,Professional,Least Educated,1,1,TRUE
9429,707.36,2003-11-13 00:00:00.000,1978-02-06 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,Partial College,Manual,Least Educated,0,1,TRUE
9430,-4.99,2004-01-19 00:00:00.000,1943-11-26 00:00:00.000,66+,M,75001-100000,High Income,F,2,TRUE,3,Graduate Degree,Management,"Highly Educated ",1,3,TRUE
9431,2357.97,2002-11-01 00:00:00.000,1941-03-15 00:00:00.000,66+,S,greater than 100000,Highest Income,F,2,TRUE,4,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
9432,350.765,2002-10-13 00:00:00.000,1968-08-04 00:00:00.000,56-65,S,50001-75000,Medium Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
9433,20.00,2004-06-04 00:00:00.000,1954-08-17 00:00:00.000,66+,S,0-25000,Least Income,F,2,TRUE,0,Partial High School,Manual,Least Educated,0,2,TRUE
9434,-3399.99,2002-06-09 00:00:00.000,1977-04-08 00:00:00.000,46-55,S,0-25000,Least Income,F,1,TRUE,1,High School,Manual,Least Educated,0,0,FALSE
9435,3480.85,2001-09-02 00:00:00.000,1968-08-11 00:00:00.000,56-65,M,25001-50000,Low Income,M,1,TRUE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
9436,435.3736,2002-02-14 00:00:00.000,1973-07-26 00:00:00.000,46-55,S,greater than 100000,Highest Income,M,0,FALSE,5,Partial College,Management,Least Educated,1,3,TRUE
9437,2307.6825,2003-06-21 00:00:00.000,1960-06-11 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,1,TRUE,3,Partial College,Professional,Least Educated,1,2,TRUE
9438,30.93,2003-12-17 00:00:00.000,1964-08-23 00:00:00.000,56-65,S,75001-100000,High Income,F,5,TRUE,2,Partial College,Professional,Least Educated,1,1,TRUE
9439,2324.99,2001-07-31 00:00:00.000,1972-07-11 00:00:00.000,46-55,M,greater than 100000,Highest Income,M,0,FALSE,5,High School,Management,Least Educated,1,4,TRUE
9440,-69.99,2004-06-06 00:00:00.000,1948-09-15 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,1,High School,Professional,Least Educated,1,2,TRUE
9441,58.17,2003-12-05 00:00:00.000,1977-11-08 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
9442,-4.99,2004-02-04 00:00:00.000,1938-04-10 00:00:00.000,66+,M,greater than 100000,Highest Income,F,2,TRUE,3,"Bachelors ",Management,Educated,1,4,TRUE
9443,1085.50,2003-11-18 00:00:00.000,1958-07-03 00:00:00.000,66+,S,25001-50000,Low Income,F,2,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
9444,594.97,2003-07-25 00:00:00.000,1942-12-16 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,1,TRUE
9445,30.31,2004-04-11 00:00:00.000,1937-12-19 00:00:00.000,66+,M,25001-50000,Low Income,M,3,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
9446,1666.00,2003-10-18 00:00:00.000,1970-04-04 00:00:00.000,46-55,M,25001-50000,Low Income,F,1,TRUE,1,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
9447,28.08,2004-01-15 00:00:00.000,1949-09-15 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,1,Partial College,Professional,Least Educated,1,2,TRUE
9448,-480.575,2003-04-12 00:00:00.000,1975-06-25 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,Partial College,Clerical,Least Educated,0,1,TRUE
9449,47.46,2003-09-14 00:00:00.000,1961-06-27 00:00:00.000,56-65,M,50001-75000,Medium Income,F,5,TRUE,4,Partial College,Professional,Least Educated,0,3,TRUE
9450,-3.99,2004-06-12 00:00:00.000,1945-04-19 00:00:00.000,66+,S,0-25000,Least Income,M,2,TRUE,1,Partial High School,Clerical,Least Educated,1,2,TRUE
9451,-782.99,2002-12-29 00:00:00.000,1971-07-17 00:00:00.000,46-55,M,25001-50000,Low Income,F,1,TRUE,1,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
9452,-13.01,2004-03-29 00:00:00.000,1938-04-18 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
9453,2.70,2003-11-10 00:00:00.000,1975-11-11 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
9454,1651.00,2004-02-20 00:00:00.000,1968-01-08 00:00:00.000,56-65,S,50001-75000,Medium Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
9455,-4.99,2003-08-21 00:00:00.000,1974-04-25 00:00:00.000,46-55,S,50001-75000,Medium Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,3,TRUE
9456,-531.00,2003-11-13 00:00:00.000,1940-05-08 00:00:00.000,66+,M,75001-100000,High Income,M,4,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
9457,-9.51,2004-03-24 00:00:00.000,1939-02-12 00:00:00.000,66+,M,50001-75000,Medium Income,M,2,TRUE,0,Graduate Degree,Management,"Highly Educated ",0,1,TRUE
9458,-2071.4192,2003-03-03 00:00:00.000,1970-08-22 00:00:00.000,46-55,M,50001-75000,Medium Income,F,4,TRUE,0,Graduate Degree,Professional,"Highly Educated ",0,0,FALSE
9459,-17.50,2004-07-23 00:00:00.000,1957-01-05 00:00:00.000,66+,M,75001-100000,High Income,F,2,TRUE,3,Partial College,Professional,Least Educated,1,4,TRUE
9460,-3374.99,2001-12-20 00:00:00.000,1959-10-04 00:00:00.000,56-65,M,0-25000,Least Income,M,2,TRUE,0,Partial College,Manual,Least Educated,0,1,TRUE
9461,518.98,2003-05-05 00:00:00.000,1974-02-22 00:00:00.000,46-55,S,greater than 100000,Highest Income,M,0,FALSE,5,Partial College,Management,Least Educated,1,3,TRUE
9462,26.00,2004-07-18 00:00:00.000,1953-06-05 00:00:00.000,66+,S,75001-100000,High Income,M,3,TRUE,4,"Bachelors ",Management,Educated,1,4,TRUE
9463,2422.34,2001-08-01 00:00:00.000,1942-05-20 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
9464,22.70,2004-03-09 00:00:00.000,1957-04-20 00:00:00.000,66+,S,0-25000,Least Income,F,2,TRUE,1,Partial High School,Clerical,Least Educated,1,2,TRUE
9465,32.48,2003-12-06 00:00:00.000,1935-05-13 00:00:00.000,66+,M,75001-100000,High Income,F,2,TRUE,2,Graduate Degree,Management,"Highly Educated ",1,4,TRUE
9466,608.49,2003-11-20 00:00:00.000,1959-09-27 00:00:00.000,56-65,M,75001-100000,High Income,M,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
9467,-2821.94,2002-06-17 00:00:00.000,1959-04-17 00:00:00.000,56-65,S,25001-50000,Low Income,F,2,TRUE,0,Partial College,Clerical,Least Educated,0,1,TRUE
9468,-30.01,2003-12-06 00:00:00.000,1954-02-08 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
9469,27.97,2004-04-04 00:00:00.000,1943-02-07 00:00:00.000,66+,M,greater than 100000,Highest Income,F,2,TRUE,4,"Bachelors ",Management,Educated,1,3,TRUE
9470,2365.07,2004-06-25 00:00:00.000,1964-02-24 00:00:00.000,56-65,M,50001-75000,Medium Income,F,4,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,2,TRUE
9471,59.98,2003-09-23 00:00:00.000,1957-10-21 00:00:00.000,66+,M,greater than 100000,Highest Income,M,2,TRUE,3,High School,Professional,Least Educated,1,4,TRUE
9472,1711.49,2004-02-16 00:00:00.000,1955-10-12 00:00:00.000,66+,M,25001-50000,Low Income,M,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
9473,61.00,2004-04-17 00:00:00.000,1966-10-14 00:00:00.000,56-65,M,50001-75000,Medium Income,F,0,FALSE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
9474,-21.01,2004-03-13 00:00:00.000,1966-04-24 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,0,FALSE,1,Graduate Degree,Management,"Highly Educated ",1,4,TRUE
9475,3075.33,2001-08-18 00:00:00.000,1947-09-23 00:00:00.000,66+,M,0-25000,Least Income,M,4,TRUE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
9476,505.00,2004-02-08 00:00:00.000,1953-02-10 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,0,Partial College,Skilled Manual,Least Educated,1,2,TRUE
9477,52.03,2004-07-18 00:00:00.000,1965-05-13 00:00:00.000,56-65,S,25001-50000,Low Income,F,3,TRUE,3,"Bachelors ",Skilled Manual,Educated,0,2,TRUE
9478,-9.99,2004-04-08 00:00:00.000,1968-12-15 00:00:00.000,56-65,S,greater than 100000,Highest Income,M,1,TRUE,1,"Bachelors ",Management,Educated,0,4,TRUE
9479,-1700.99,2004-04-02 00:00:00.000,1941-03-07 00:00:00.000,66+,M,50001-75000,Medium Income,F,3,TRUE,0,Graduate Degree,Management,"Highly Educated ",0,2,TRUE
9480,-3.02,2004-03-18 00:00:00.000,1955-02-03 00:00:00.000,66+,S,50001-75000,Medium Income,F,2,TRUE,0,High School,Professional,Least Educated,1,2,TRUE
9481,-30.00,2003-11-07 00:00:00.000,1935-07-21 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
9482,1694.98,2003-12-30 00:00:00.000,1952-12-24 00:00:00.000,66+,S,25001-50000,Low Income,F,3,TRUE,0,Partial College,Professional,Least Educated,1,2,TRUE
9483,-341.4492,2003-04-25 00:00:00.000,1979-08-23 00:00:00.000,36-45,S,0-25000,Least Income,M,0,FALSE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
9484,-539.99,2004-01-19 00:00:00.000,1975-02-17 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Partial College,Skilled Manual,Least Educated,0,2,TRUE
9485,-32.01,2004-03-19 00:00:00.000,1961-08-22 00:00:00.000,56-65,M,50001-75000,Medium Income,M,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
9486,21.00,2004-02-18 00:00:00.000,1979-04-26 00:00:00.000,36-45,S,25001-50000,Low Income,M,3,TRUE,3,Partial College,Clerical,Least Educated,1,2,TRUE
9487,2330.08,2002-05-24 00:00:00.000,1965-11-25 00:00:00.000,56-65,S,greater than 100000,Highest Income,F,3,TRUE,2,"Bachelors ",Management,Educated,1,4,TRUE
9488,-21.98,2003-12-29 00:00:00.000,1960-06-18 00:00:00.000,56-65,M,50001-75000,Medium Income,M,5,TRUE,4,Partial College,Skilled Manual,Least Educated,1,3,TRUE
9489,4718.05,2001-08-03 00:00:00.000,1952-03-05 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,Partial College,Skilled Manual,Least Educated,1,2,TRUE
9490,-1412.075,2002-08-27 00:00:00.000,1965-08-07 00:00:00.000,56-65,S,0-25000,Least Income,M,2,TRUE,2,High School,Manual,Least Educated,1,1,TRUE
9491,1.70,2004-01-13 00:00:00.000,1977-12-11 00:00:00.000,46-55,S,25001-50000,Low Income,M,5,TRUE,5,Partial College,Clerical,Least Educated,1,3,TRUE
9492,16.98,2003-12-20 00:00:00.000,1962-05-05 00:00:00.000,56-65,M,75001-100000,High Income,F,5,TRUE,4,Partial College,Professional,Least Educated,1,2,TRUE
9493,2174.99,2004-06-09 00:00:00.000,1960-04-17 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,1,TRUE,3,Partial College,Professional,Least Educated,0,3,TRUE
9494,99.49,2004-05-09 00:00:00.000,1969-10-05 00:00:00.000,46-55,M,25001-50000,Low Income,F,1,TRUE,1,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
9495,-69.99,2004-03-07 00:00:00.000,1950-09-12 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,1,Partial College,Professional,Least Educated,1,2,TRUE
9496,1694.98,2004-01-24 00:00:00.000,1964-05-27 00:00:00.000,56-65,M,25001-50000,Low Income,F,1,TRUE,0,"Bachelors ",Skilled Manual,Educated,0,0,FALSE
9497,34.30,2004-06-23 00:00:00.000,1966-09-06 00:00:00.000,56-65,S,0-25000,Least Income,F,2,TRUE,2,High School,Manual,Least Educated,0,0,FALSE
9498,531.00,2004-01-01 00:00:00.000,1967-09-13 00:00:00.000,56-65,S,0-25000,Least Income,M,1,TRUE,1,Partial College,Manual,Least Educated,0,1,TRUE
9499,2349.0818,2002-11-30 00:00:00.000,1968-10-22 00:00:00.000,56-65,S,greater than 100000,Highest Income,F,1,TRUE,0,Graduate Degree,Management,"Highly Educated ",0,1,TRUE
9500,2285.00,2002-03-23 00:00:00.000,1961-08-18 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,1,TRUE,3,"Bachelors ",Management,Educated,1,3,TRUE
9501,-9.51,2003-12-13 00:00:00.000,1980-05-26 00:00:00.000,36-45,M,0-25000,Least Income,M,0,FALSE,0,Partial High School,Manual,Least Educated,1,2,TRUE
9502,50.49,2003-10-29 00:00:00.000,1966-06-13 00:00:00.000,56-65,M,50001-75000,Medium Income,F,4,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
9503,505.00,2002-04-06 00:00:00.000,1978-10-03 00:00:00.000,46-55,S,0-25000,Least Income,M,0,FALSE,0,Partial College,Manual,Least Educated,0,1,TRUE
9504,-3578.27,2001-10-20 00:00:00.000,1965-05-13 00:00:00.000,56-65,S,50001-75000,Medium Income,F,0,FALSE,0,Graduate Degree,Professional,"Highly Educated ",0,1,TRUE
9505,16.32,2003-12-21 00:00:00.000,1974-11-05 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,High School,Professional,Least Educated,1,2,TRUE
9506,510.48,2004-01-06 00:00:00.000,1952-03-11 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,1,Partial High School,Skilled Manual,Least Educated,1,3,TRUE
9507,27.69,2003-08-24 00:00:00.000,1970-10-02 00:00:00.000,46-55,S,25001-50000,Low Income,F,2,TRUE,2,Partial College,Clerical,Least Educated,1,2,TRUE
9508,280.8936,2003-04-02 00:00:00.000,1963-08-17 00:00:00.000,56-65,M,25001-50000,Low Income,M,1,TRUE,0,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
9509,-29.99,2004-03-15 00:00:00.000,1958-04-23 00:00:00.000,66+,M,25001-50000,Low Income,F,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
9510,-23.02,2004-01-18 00:00:00.000,1948-04-17 00:00:00.000,66+,S,50001-75000,Medium Income,F,2,TRUE,1,Partial College,Professional,Least Educated,1,1,TRUE
9511,-1245.99,2001-07-29 00:00:00.000,1953-06-03 00:00:00.000,66+,M,50001-75000,Medium Income,M,2,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
9512,569.99,2003-10-19 00:00:00.000,1970-09-22 00:00:00.000,46-55,S,50001-75000,Medium Income,F,4,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
9513,1.70,2004-06-11 00:00:00.000,1965-11-02 00:00:00.000,56-65,S,25001-50000,Low Income,M,2,TRUE,2,Partial College,Clerical,Least Educated,1,1,TRUE
9514,16.00,2003-09-19 00:00:00.000,1956-03-10 00:00:00.000,66+,M,0-25000,Least Income,F,2,TRUE,0,Partial College,Manual,Least Educated,1,0,FALSE
9515,-1236.30,2002-04-20 00:00:00.000,1971-09-19 00:00:00.000,46-55,M,50001-75000,Medium Income,F,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
9516,-13.01,2004-05-31 00:00:00.000,1961-12-04 00:00:00.000,56-65,M,50001-75000,Medium Income,F,5,TRUE,4,Partial College,Professional,Least Educated,1,3,TRUE
9517,5.00,2003-08-24 00:00:00.000,1959-05-08 00:00:00.000,56-65,S,50001-75000,Medium Income,M,4,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",0,0,FALSE
9518,337.50,2002-12-17 00:00:00.000,1955-08-09 00:00:00.000,66+,M,75001-100000,High Income,F,2,TRUE,0,Partial College,Skilled Manual,Least Educated,1,2,TRUE
9519,1085.50,2004-03-28 00:00:00.000,1958-11-21 00:00:00.000,66+,S,50001-75000,Medium Income,F,1,TRUE,0,"Bachelors ",Professional,Educated,1,1,TRUE
9520,-13.01,2003-09-03 00:00:00.000,1960-12-24 00:00:00.000,56-65,M,25001-50000,Low Income,F,4,TRUE,2,High School,Skilled Manual,Least Educated,1,2,TRUE
9521,5.00,2003-11-18 00:00:00.000,1937-09-14 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
9522,-1120.49,2004-06-27 00:00:00.000,1941-12-22 00:00:00.000,66+,M,25001-50000,Low Income,F,4,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
9523,-35.00,2003-08-03 00:00:00.000,1967-08-10 00:00:00.000,56-65,M,75001-100000,High Income,M,5,TRUE,5,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
9524,-539.99,2003-12-29 00:00:00.000,1978-10-26 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
9525,-2181.565,2003-05-28 00:00:00.000,1959-12-07 00:00:00.000,56-65,S,25001-50000,Low Income,F,2,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
9526,2304.9925,2002-12-07 00:00:00.000,1952-02-10 00:00:00.000,66+,M,75001-100000,High Income,M,4,TRUE,1,High School,Professional,Least Educated,0,2,TRUE
9527,-3578.27,2002-01-17 00:00:00.000,1955-10-15 00:00:00.000,66+,M,50001-75000,Medium Income,F,2,TRUE,0,High School,Professional,Least Educated,1,2,TRUE
9528,2.70,2003-08-02 00:00:00.000,1947-01-04 00:00:00.000,66+,M,50001-75000,Medium Income,F,4,TRUE,1,"Bachelors ",Management,Educated,0,1,TRUE
9529,-109.38,2003-04-16 00:00:00.000,1967-07-06 00:00:00.000,56-65,M,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
9530,49.08,2003-08-29 00:00:00.000,1957-01-07 00:00:00.000,66+,M,25001-50000,Low Income,F,2,TRUE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
9531,3042.33,2001-07-06 00:00:00.000,1956-05-23 00:00:00.000,66+,M,greater than 100000,Highest Income,F,3,TRUE,4,High School,Professional,Least Educated,1,4,TRUE
9532,19.20,2004-03-21 00:00:00.000,1961-08-10 00:00:00.000,56-65,M,75001-100000,High Income,F,4,TRUE,3,Partial College,Professional,Least Educated,1,0,FALSE
